"Severity","Category","File","Message","Recommendation"
"ERROR","Syntax","C:\UserMigration\Modules\Discovery\SQLServerDiscovery.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Discovery\TeamsDiscovery.psm1","An expression was expected after '('.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Discovery\TeamsDiscovery.psm1","Missing closing '}' in statement block or type definition.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Discovery\TeamsDiscovery.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Discovery\TeamsDiscovery.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Discovery\TeamsDiscovery.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Processing\DataAggregation.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Processing\DataAggregation.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Processing\DataAggregation.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Processing\DataAggregation.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Processing\DataAggregation.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Processing\DataAggregation.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Processing\DataAggregation.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Processing\DataAggregation.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Processing\DataAggregation.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Processing\DataAggregation.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Processing\DataAggregation.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Processing\DataAggregation.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Processing\DataAggregation.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Processing\UserProfileBuilder.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Processing\UserProfileBuilder.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Processing\WaveGeneration.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Processing\WaveGeneration.psm1","Unexpected token ')' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Processing\WaveGeneration.psm1","The string is missing the terminator: "".","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\EnhancedLogging.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\EnhancedLogging.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\EnhancedLogging.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\EnhancedLogging.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Missing statement block in switch statement clause.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Missing statement block in switch statement clause.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Missing statement block in switch statement clause.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Missing statement block in switch statement clause.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Missing closing '}' in statement block or type definition.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Missing closing '}' in statement block or type definition.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Unexpected token ')' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Unexpected token 'catch' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Missing closing '}' in statement block or type definition.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Unexpected token ')' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Unexpected token 'catch' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Missing closing '}' in statement block or type definition.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Unexpected token ')' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Unexpected token 'catch' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Missing closing ')' in expression.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Missing closing '}' in statement block or type definition.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Unexpected token ')' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Missing '=' operator after key in hash literal.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Missing closing '}' in statement block or type definition.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Missing '=' operator after key in hash literal.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","The hash literal was incomplete.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token 'catch' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","The hash literal was incomplete.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token 'try' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","The hash literal was incomplete.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Unexpected token '$Context' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Unexpected token '$OutputPath' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Unexpected token '$Context' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\FileValidation.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\FileValidation.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModuleHelpers.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModuleHelpers.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModuleHelpers.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModulesHelper.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModulesHelper.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModulesHelper.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","An expression was expected after '('.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","Missing '=' operator after key in hash literal.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","The hash literal was incomplete.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","Unexpected token 'catch' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PreFlightValidation.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PreFlightValidation.psm1","An expression was expected after '('.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PreFlightValidation.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Missing statement block in switch statement clause.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Missing statement block in switch statement clause.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Missing statement block in switch statement clause.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Missing statement block in switch statement clause.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Missing statement block in switch statement clause.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Missing statement block in switch statement clause.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Missing statement block in switch statement clause.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Missing closing ')' in expression.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Missing closing '}' in statement block or type definition.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Unexpected token ')' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressDisplay.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressTracking.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressTracking.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressTracking.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressTracking.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressTracking.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressTracking.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressTracking.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressTracking.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressTracking.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressTracking.psm1","An expression was expected after '('.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressTracking.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressTracking.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressTracking.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ProgressTracking.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
