"Severity","Category","File","Message","Recommendation"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","A switch statement must have one of the following:  '-file file_name' or '( expression )'.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '{' in switch statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing statement block after 'else' keyword.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","You must provide a value expression following the '=' operator.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing argument in parameter list.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","You must provide a value expression following the '=' operator.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing ] at end of attribute or type literal.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing statement block after 'else' keyword.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing ] at end of attribute or type literal.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing statement block after 'else' keyword.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing ] at end of attribute or type literal.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing statement block after 'else' keyword.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","You must provide a value expression following the '=' operator.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing ] at end of attribute or type literal.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing ] at end of attribute or type literal.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","You must provide a value expression following the '=' operator.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing statement block after 'else' keyword.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Unexpected token 'else' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","You must provide a value expression following the '=' operator.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","A switch statement must have one of the following:  '-file file_name' or '( expression )'.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '{' in switch statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing statement block after 'else' keyword.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Unexpected token 'else' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","You must provide a value expression following the '=' operator.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Unexpected token 'else' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Unexpected token 'else' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","You must provide a value expression following the '=' operator.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing ] at end of attribute or type literal.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","The hash literal was incomplete.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","The hash literal was incomplete.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Unexpected token 'else' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","The hash literal was incomplete.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","The hash literal was incomplete.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","You must provide a value expression following the '=' operator.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Export\PowerAppsExporter.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","The hash literal was incomplete.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","Unexpected token 'else' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","Missing statement block after 'else' keyword.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","The Catch block is missing its statement block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","Missing statement block after 'else' keyword.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","Missing statement block after 'else' keyword.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","Missing statement block after 'else' keyword.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","The Catch block is missing its statement block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","Missing statement block after 'else' keyword.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","Missing statement block after 'else' keyword.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","Missing '=' operator after key in hash literal.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","Missing '=' operator after key in hash literal.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","Missing '=' operator after key in hash literal.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","Unexpected token 'catch' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","Duplicate keys 'if' are not allowed in hash literals.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\AuthenticationMonitoring.psm1","Duplicate keys 'if' are not allowed in hash literals.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","You must provide a value expression following the '=' operator.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","You must provide a value expression following the '=' operator.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","Missing opening '(' after keyword 'foreach'.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","Unexpected token 'in' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","Missing closing ')' in expression.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","Missing closing '}' in statement block or type definition.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","Missing closing '}' in statement block or type definition.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","Missing closing '}' in statement block or type definition.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","Missing closing '}' in statement block or type definition.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","Missing closing '}' in statement block or type definition.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","Missing closing '}' in statement block or type definition.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","Unexpected token ')' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","Missing opening '(' after keyword 'foreach'.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","Unexpected token 'in' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","Missing closing ')' in expression.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","Missing closing '}' in statement block or type definition.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ConfigurationValidation.psm1","Unexpected token ')' in expression or statement.","Fix syntax error before deployment"
