2025-08-22 07:54:54 | HIGH RESOURCE ALERT | Memory: 1260.40625 MB | CPU: 78.375
2025-08-23 07:37:09 | HIGH RESOURCE ALERT | Memory: 226.20703125 MB | CPU: 265.390625
2025-08-23 07:37:39 | HIGH RESOURCE ALERT | Memory: 226.20703125 MB | CPU: 265.984375
2025-08-23 07:38:09 | HIGH RESOURCE ALERT | Memory: 226.19140625 MB | CPU: 266.53125
2025-08-23 07:38:39 | HIGH RESOURCE ALERT | Memory: 226.19140625 MB | CPU: 267.171875
2025-08-23 07:39:09 | HIGH RESOURCE ALERT | Memory: 226.19140625 MB | CPU: 267.484375
2025-08-23 07:39:39 | HIGH RESOURCE ALERT | Memory: 226.1875 MB | CPU: 268.015625
2025-08-23 07:40:09 | HIGH RESOURCE ALERT | Memory: 226.1875 MB | CPU: 268.421875
2025-08-23 07:40:39 | HIGH RESOURCE ALERT | Memory: 226.20703125 MB | CPU: 269.015625
2025-08-23 07:41:09 | HIGH RESOURCE ALERT | Memory: 226.19140625 MB | CPU: 269.46875
2025-08-23 07:41:39 | HIGH RESOURCE ALERT | Memory: 226.2265625 MB | CPU: 270.21875
2025-08-23 07:42:09 | HIGH RESOURCE ALERT | Memory: 226.2109375 MB | CPU: 270.671875
2025-08-23 07:42:39 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 271.65625
2025-08-23 07:43:09 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 272.390625
2025-08-23 07:43:39 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 272.953125
2025-08-23 07:44:09 | HIGH RESOURCE ALERT | Memory: 226.23046875 MB | CPU: 273.46875
2025-08-23 07:44:39 | HIGH RESOURCE ALERT | Memory: 226.296875 MB | CPU: 274.0625
2025-08-23 07:45:09 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 274.640625
2025-08-23 07:45:39 | HIGH RESOURCE ALERT | Memory: 226.23046875 MB | CPU: 275.21875
2025-08-23 07:46:09 | HIGH RESOURCE ALERT | Memory: 226.2109375 MB | CPU: 275.59375
2025-08-23 07:46:39 | HIGH RESOURCE ALERT | Memory: 226.2109375 MB | CPU: 276.109375
2025-08-23 07:47:09 | HIGH RESOURCE ALERT | Memory: 226.2109375 MB | CPU: 276.75
2025-08-23 07:47:39 | HIGH RESOURCE ALERT | Memory: 226.23046875 MB | CPU: 277.171875
2025-08-23 07:48:09 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 277.84375
2025-08-23 07:48:39 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 278.453125
2025-08-23 07:49:09 | HIGH RESOURCE ALERT | Memory: 226.2265625 MB | CPU: 279.015625
2025-08-23 07:49:39 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 279.5
2025-08-23 07:50:09 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 280.0625
2025-08-23 07:50:39 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 280.515625
2025-08-23 07:51:09 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 281.265625
2025-08-23 07:51:39 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 281.578125
2025-08-23 07:52:09 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 282.140625
2025-08-23 07:52:40 | HIGH RESOURCE ALERT | Memory: 226.23046875 MB | CPU: 282.578125
2025-08-23 07:53:10 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 283.078125
2025-08-23 07:53:40 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 283.34375
2025-08-23 07:54:10 | HIGH RESOURCE ALERT | Memory: 226.2109375 MB | CPU: 284.0625
2025-08-23 07:54:40 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 284.515625
2025-08-23 07:55:10 | HIGH RESOURCE ALERT | Memory: 226.23046875 MB | CPU: 284.8125
2025-08-23 07:55:40 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 285.1875
2025-08-23 07:56:10 | HIGH RESOURCE ALERT | Memory: 226.23046875 MB | CPU: 285.65625
2025-08-23 07:56:40 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 285.84375
2025-08-23 07:57:10 | HIGH RESOURCE ALERT | Memory: 226.23046875 MB | CPU: 286.46875
2025-08-23 07:57:40 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 286.84375
2025-08-23 07:58:10 | HIGH RESOURCE ALERT | Memory: 226.24609375 MB | CPU: 287.421875
2025-08-23 07:58:40 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 287.765625
2025-08-23 07:59:10 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 288.3125
2025-08-23 07:59:40 | HIGH RESOURCE ALERT | Memory: 226.23046875 MB | CPU: 288.734375
2025-08-23 08:00:10 | HIGH RESOURCE ALERT | Memory: 226.2109375 MB | CPU: 289.203125
2025-08-23 08:00:40 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 289.515625
2025-08-23 08:01:10 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 290.109375
2025-08-23 08:01:40 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 290.484375
2025-08-23 08:02:10 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 290.921875
2025-08-23 08:02:40 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 291.328125
2025-08-23 08:03:10 | HIGH RESOURCE ALERT | Memory: 226.2265625 MB | CPU: 291.90625
2025-08-23 08:03:40 | HIGH RESOURCE ALERT | Memory: 226.20703125 MB | CPU: 292.15625
2025-08-23 08:04:10 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 292.734375
2025-08-23 08:04:40 | HIGH RESOURCE ALERT | Memory: 226.2265625 MB | CPU: 293.15625
2025-08-23 08:05:10 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 293.75
2025-08-23 08:05:40 | HIGH RESOURCE ALERT | Memory: 226.23046875 MB | CPU: 294.140625
2025-08-23 08:06:10 | HIGH RESOURCE ALERT | Memory: 226.23046875 MB | CPU: 294.640625
2025-08-23 08:06:40 | HIGH RESOURCE ALERT | Memory: 226.23046875 MB | CPU: 295.03125
2025-08-23 08:07:10 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 295.703125
2025-08-23 08:07:40 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 296.28125
2025-08-23 08:08:10 | HIGH RESOURCE ALERT | Memory: 226.23046875 MB | CPU: 296.828125
2025-08-23 08:08:40 | HIGH RESOURCE ALERT | Memory: 226.23046875 MB | CPU: 297.296875
2025-08-23 08:09:10 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 297.96875
2025-08-23 08:09:41 | HIGH RESOURCE ALERT | Memory: 226.2109375 MB | CPU: 298.390625
2025-08-23 08:10:11 | HIGH RESOURCE ALERT | Memory: 226.2109375 MB | CPU: 298.875
2025-08-23 08:10:41 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 299.390625
2025-08-23 08:11:11 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 299.75
2025-08-23 08:11:41 | HIGH RESOURCE ALERT | Memory: 226.23046875 MB | CPU: 300.1875
2025-08-23 08:12:11 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 300.46875
2025-08-23 08:12:41 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 301.109375
2025-08-23 08:13:11 | HIGH RESOURCE ALERT | Memory: 226.23046875 MB | CPU: 301.546875
2025-08-23 08:13:41 | HIGH RESOURCE ALERT | Memory: 226.23046875 MB | CPU: 302.28125
2025-08-23 08:14:11 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 302.6875
2025-08-23 08:14:41 | HIGH RESOURCE ALERT | Memory: 226.23046875 MB | CPU: 303.421875
2025-08-23 08:15:11 | HIGH RESOURCE ALERT | Memory: 226.23046875 MB | CPU: 303.765625
2025-08-23 08:15:41 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 304.3125
2025-08-23 08:16:11 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 304.765625
2025-08-23 08:16:41 | HIGH RESOURCE ALERT | Memory: 226.23046875 MB | CPU: 305.46875
2025-08-23 08:17:11 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 305.875
2025-08-23 08:17:41 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 306.484375
2025-08-23 08:18:11 | HIGH RESOURCE ALERT | Memory: 226.2109375 MB | CPU: 306.84375
2025-08-23 08:18:41 | HIGH RESOURCE ALERT | Memory: 226.23046875 MB | CPU: 307.390625
2025-08-23 08:19:11 | HIGH RESOURCE ALERT | Memory: 226.2265625 MB | CPU: 307.734375
2025-08-23 08:19:41 | HIGH RESOURCE ALERT | Memory: 226.2109375 MB | CPU: 308.265625
2025-08-23 08:20:11 | HIGH RESOURCE ALERT | Memory: 226.23046875 MB | CPU: 308.625
2025-08-23 08:20:41 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 309.28125
2025-08-23 08:21:11 | HIGH RESOURCE ALERT | Memory: 226.21484375 MB | CPU: 309.625
2025-08-23 08:21:41 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 310.203125
2025-08-23 08:22:11 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 310.578125
2025-08-23 08:22:41 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 311.359375
2025-08-23 08:23:11 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 1.578125 311.890625
2025-08-23 08:23:41 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 2.375 312.75
2025-08-23 08:24:11 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 2.90625 313.171875
2025-08-23 08:24:41 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 3.546875 313.953125
2025-08-23 08:25:11 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 4.21875 314.5
2025-08-23 08:25:42 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 5.0625 315.359375
2025-08-23 08:26:12 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 5.765625 316.09375
2025-08-23 08:26:42 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 6.4375 316.640625
2025-08-23 08:27:12 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 7.03125 317.21875
2025-08-23 08:27:42 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 7.578125 317.765625
2025-08-23 08:28:12 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 8.109375 318.28125
2025-08-23 08:28:42 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 8.5625 318.765625
2025-08-23 08:29:12 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 9.234375 319.453125
2025-08-23 08:29:42 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 10.125 320.046875
2025-08-23 08:30:12 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 10.71875 320.671875
2025-08-23 08:30:42 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 11 321.125
2025-08-23 08:31:12 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 11.5625 321.703125
2025-08-23 08:31:42 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 12.015625 322.296875
2025-08-23 08:32:12 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 12.640625 322.984375
2025-08-23 08:32:42 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 13.234375 323.734375
2025-08-23 08:33:12 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 13.796875 324.515625
2025-08-23 08:33:42 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 14.328125 324.984375
2025-08-23 08:34:12 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 14.859375 325.6875
2025-08-23 08:34:42 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 15.125 326.03125
2025-08-23 08:35:12 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 15.859375 326.6875
2025-08-23 08:35:42 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 16.140625 327
2025-08-23 08:36:12 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 16.90625 327.71875
2025-08-23 08:36:42 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 17.296875 328.203125
2025-08-23 08:37:12 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 17.984375 328.90625
2025-08-23 08:37:42 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 18.46875 329.328125
2025-08-23 08:38:13 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 19.015625 329.859375
2025-08-23 08:38:43 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 19.703125 330.4375
2025-08-23 08:39:13 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 20.3125 331.09375
2025-08-23 08:39:43 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 20.671875 331.4375
2025-08-23 08:40:13 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 21.5 332.234375
2025-08-23 08:40:43 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 22.0625 332.71875
2025-08-23 08:41:13 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 22.78125 333.640625
2025-08-23 08:41:43 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 23.421875 334.125
2025-08-23 08:42:13 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 24.046875 334.8125
2025-08-23 08:42:43 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 24.390625 335.4375
2025-08-23 08:43:13 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 25.046875 336.125
2025-08-23 08:43:43 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 25.53125 336.703125
2025-08-23 08:44:13 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 26.1875 337.4375
2025-08-23 08:44:43 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 26.53125 337.890625
2025-08-23 08:45:13 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 27.15625 338.5
2025-08-23 08:45:43 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 27.75 339.09375
2025-08-23 08:46:13 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 28.28125 339.5
2025-08-23 08:46:43 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 28.71875 339.890625
2025-08-23 08:47:13 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 29.328125 340.546875
2025-08-23 08:47:43 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 30.03125 341.125
2025-08-23 08:48:13 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 30.8125 341.84375
2025-08-23 08:48:43 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 31.359375 342.390625
2025-08-23 08:49:13 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 31.953125 343.03125
2025-08-23 08:49:43 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 32.5 343.671875
2025-08-23 08:50:13 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 33.171875 344.203125
2025-08-23 08:50:43 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 33.765625 344.71875
2025-08-23 08:51:14 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 34.28125 345.390625
2025-08-23 08:51:44 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 34.828125 346.078125
2025-08-23 08:52:14 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 35.515625 346.84375
2025-08-23 08:52:44 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 35.984375 347.46875
2025-08-23 08:53:14 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 36.5625 348.125
2025-08-23 08:53:44 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 37.296875 348.828125
2025-08-23 08:54:14 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 37.703125 349.28125
2025-08-23 08:54:44 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 38.328125 349.796875
2025-08-23 08:55:14 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 38.78125 350.171875
2025-08-23 08:55:44 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 39.375 350.890625
2025-08-23 08:56:14 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 39.859375 351.390625
2025-08-23 08:56:44 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 40.46875 352.015625
2025-08-23 08:57:14 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 40.96875 352.484375
2025-08-23 08:57:44 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 41.703125 353.125
2025-08-23 08:58:14 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 42.09375 353.515625
2025-08-23 08:58:44 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 42.984375 354.546875
2025-08-23 08:59:14 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 43.5 355.109375
2025-08-23 08:59:44 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 44.203125 355.765625
2025-08-23 09:00:14 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 44.65625 356.28125
2025-08-23 09:00:44 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 45.296875 356.9375
2025-08-23 09:01:14 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 45.78125 357.546875
2025-08-23 09:01:44 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 46.4375 358.25
2025-08-23 09:02:14 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 46.921875 358.734375
2025-08-23 09:02:44 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 47.46875 359.34375
2025-08-23 09:03:14 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 47.828125 359.96875
2025-08-23 09:03:45 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 48.46875 360.671875
2025-08-23 09:04:15 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 49.0625 361.078125
2025-08-23 09:04:45 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 49.703125 361.78125
2025-08-23 09:05:15 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 50.21875 362.125
2025-08-23 09:05:45 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 50.890625 362.8125
2025-08-23 09:06:15 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 51.265625 363.25
2025-08-23 09:06:45 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 52.09375 363.921875
2025-08-23 09:07:15 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 52.671875 364.53125
2025-08-23 09:07:45 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 53.46875 365.375
2025-08-23 09:08:15 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 53.859375 365.84375
2025-08-23 09:08:45 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 54.375 366.65625
2025-08-23 09:09:15 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 54.921875 367.28125
2025-08-23 09:09:45 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 55.5 367.796875
2025-08-23 09:10:15 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 55.984375 368.453125
2025-08-23 09:10:45 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 56.546875 368.984375
2025-08-23 09:11:15 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 57.171875 369.546875
2025-08-23 09:11:45 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 57.578125 370.0625
2025-08-23 09:12:15 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 58 370.59375
2025-08-23 09:12:45 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 58.65625 371.140625
2025-08-23 09:13:15 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 59.0625 371.71875
2025-08-23 09:13:45 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 59.5 372.359375
2025-08-23 09:14:15 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 60.0625 372.9375
2025-08-23 09:14:45 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 60.4375 373.296875
2025-08-23 09:15:16 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 61 373.75
2025-08-23 09:15:46 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 61.46875 374.234375
2025-08-23 09:16:16 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 62.234375 375.0625
2025-08-23 09:16:46 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 62.84375 375.703125
2025-08-23 09:17:16 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 63.421875 376.296875
2025-08-23 09:17:46 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 64.03125 376.71875
2025-08-23 09:18:16 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 64.9375 377.609375
2025-08-23 09:18:46 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 65.359375 378.015625
2025-08-23 09:19:16 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 65.828125 378.578125
2025-08-23 09:19:46 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 66.359375 379.25
2025-08-23 09:20:16 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 66.984375 380
2025-08-23 09:20:46 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 67.34375 380.4375
2025-08-23 09:21:16 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 67.984375 381.203125
2025-08-23 09:21:46 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 68.359375 381.6875
2025-08-23 09:22:16 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 69.0625 382.4375
2025-08-23 09:22:46 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 69.53125 382.875
2025-08-23 09:23:16 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 70.40625 383.625
2025-08-23 09:23:46 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 70.78125 383.984375
2025-08-23 09:24:16 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 71.609375 384.984375
2025-08-23 09:24:46 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 72.09375 385.609375
2025-08-23 09:25:16 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 72.734375 386.21875
2025-08-23 09:25:46 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 73.21875 386.640625
2025-08-23 09:26:16 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 73.90625 387.515625
2025-08-23 09:26:46 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 74.390625 387.921875
2025-08-23 09:27:16 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 74.953125 388.53125
2025-08-23 09:27:47 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 75.421875 389.03125
2025-08-23 09:28:17 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 76.015625 389.78125
2025-08-23 09:28:47 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 76.453125 390.25
2025-08-23 09:29:17 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 76.90625 390.796875
2025-08-23 09:29:47 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 77.21875 391.140625
2025-08-23 09:30:17 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 77.8125 391.765625
2025-08-23 09:30:47 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 78.28125 392.25
2025-08-23 09:31:17 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 78.8125 393.015625
2025-08-23 09:31:47 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 79.453125 393.75
2025-08-23 09:32:17 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 80.109375 394.359375
2025-08-23 09:32:47 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 80.53125 394.765625
2025-08-23 09:33:17 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 81.03125 395.5625
2025-08-23 09:33:47 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 81.703125 396.375
2025-08-23 09:34:17 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 82.203125 396.921875
2025-08-23 09:34:47 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 82.828125 397.640625
2025-08-23 09:35:17 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 83.25 398.234375
2025-08-23 09:35:47 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 83.984375 398.90625
2025-08-23 09:36:17 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 84.40625 399.4375
2025-08-23 09:36:47 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 84.96875 400.078125
2025-08-23 09:37:17 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 85.40625 400.40625
2025-08-23 09:37:47 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 85.921875 400.765625
2025-08-23 09:38:17 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 86.34375 401.234375
2025-08-23 09:38:47 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 87.09375 402.046875
2025-08-23 09:39:17 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 87.40625 402.328125
2025-08-23 09:39:47 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 88.0625 403.015625
2025-08-23 09:40:17 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 88.578125 403.59375
2025-08-23 09:40:48 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 89.578125 404.296875
2025-08-23 09:41:18 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 90.03125 404.796875
2025-08-23 09:41:48 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 90.84375 405.578125
2025-08-23 09:42:18 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 91.25 406.0625
2025-08-23 09:42:48 | HIGH RESOURCE ALERT | Memory: 226.703125 MB | CPU: 92.078125 406.8125
